,date,format,location,title,url
86,2017-04-21T01:30:00.000Z,event,los-angeles,Earth Day: Building a Sustainable Future,http://generalassemb.ly/education/earth-day-building-a-sustainable-future/los-angeles/35467
87,2017-04-22T17:00:00.000Z,workshop,los-angeles,Code in One Day: HTML & CSS Crash Course,http://generalassemb.ly/education/code-in-one-day-html-css-crash-course/los-angeles/35600
88,2017-04-22T17:00:00.000Z,workshop,los-angeles,Intro to Python Bootcamp,http://generalassemb.ly/education/intro-to-python-bootcamp/los-angeles/35602
89,2017-04-22T17:00:00.000Z,course,los-angeles,Digital Marketing,http://generalassemb.ly/education/digital-marketing/los-angeles
90,2017-04-26T02:00:00.000Z,course,los-angeles,Front-End Web Development,http://generalassemb.ly/education/front-end-web-development/los-angeles
91,2017-04-26T02:00:00.000Z,course,los-angeles,Data Analytics,http://generalassemb.ly/education/data-analytics/los-angeles
92,2017-04-27T02:00:00.000Z,class,los-angeles,The 5 Step Process to Land a Six-Figure Job with a Top Tech Company,http://generalassemb.ly/education/the-5-step-process-to-land-a-six-figure-job-with-a-top-tech-company/los-angeles/34478
93,2017-04-28T02:00:00.000Z,event,los-angeles,Design Slam,http://generalassemb.ly/education/design-slam/los-angeles/34330
94,2017-04-29T17:00:00.000Z,workshop,los-angeles,SQL Bootcamp,http://generalassemb.ly/education/sql-bootcamp/los-angeles/35603
95,2017-04-29T17:00:00.000Z,course,los-angeles,User Experience Design,http://generalassemb.ly/education/user-experience-design/los-angeles
96,2017-04-29T20:00:00.000Z,workshop,los-angeles,Negotiation Bootcamp,http://generalassemb.ly/education/negotiation-bootcamp/los-angeles/34638
97,2017-05-01T16:00:00.000Z,immersive,los-angeles,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/los-angeles
98,2017-05-03T02:00:00.000Z,course,los-angeles,Data Science,http://generalassemb.ly/education/data-science/los-angeles
99,2017-05-05T02:00:00.000Z,workshop,los-angeles,Teaching 101: A Survival Guide,http://generalassemb.ly/education/teaching-101-a-survival-guide/los-angeles/34609
100,2017-05-06T17:00:00.000Z,workshop,los-angeles,Programming for Non-Programmers,http://generalassemb.ly/education/programming-for-non-programmers/los-angeles/35618
101,2017-05-12T02:00:00.000Z,workshop,los-angeles,Picture This: How to Capture Compelling Imagery for Social Media,http://generalassemb.ly/education/picture-this-how-to-capture-compelling-imagery-for-social-media/los-angeles/34492
102,2017-05-13T17:00:00.000Z,workshop,los-angeles,Introduction to Adobe Photoshop: Weekend Workshop,http://generalassemb.ly/education/introduction-to-adobe-photoshop-weekend-workshop/los-angeles/35150
103,2017-05-18T01:00:00.000Z,event,los-angeles,Meet + Hire: UX Designers and Web Developers,http://generalassemb.ly/education/meet-hire-ux-designers-and-web-developers/los-angeles/32578
104,2017-05-18T02:00:00.000Z,workshop,los-angeles,Designing Return Customers,http://generalassemb.ly/education/designing-return-customers/los-angeles/35632
105,2017-05-19T01:30:00.000Z,event,los-angeles,"A Talk With David Kwong, Author of Spellbound",http://generalassemb.ly/education/a-talk-with-david-kwong-author-of-spellbound/los-angeles/35012
106,2017-05-20T17:00:00.000Z,workshop,los-angeles,Content Strategy Bootcamp,http://generalassemb.ly/education/content-strategy-bootcamp/los-angeles/34491
107,2017-05-22T16:00:00.000Z,immersive,los-angeles,User Experience Design Immersive,http://generalassemb.ly/education/user-experience-design-immersive/los-angeles
108,2017-05-22T16:00:00.000Z,immersive,los-angeles,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/los-angeles
109,2017-05-23T02:00:00.000Z,course,los-angeles,Product Management,http://generalassemb.ly/education/product-management/los-angeles
110,2017-05-24T02:00:00.000Z,course,los-angeles,Digital Marketing,http://generalassemb.ly/education/digital-marketing/los-angeles
111,2017-06-03T17:00:00.000Z,workshop,los-angeles,Code in One Day: HTML & CSS Crash Course,http://generalassemb.ly/education/code-in-one-day-html-css-crash-course/los-angeles/35617
112,2017-06-03T17:00:00.000Z,workshop,los-angeles,User Experience Design Bootcamp,http://generalassemb.ly/education/user-experience-design-bootcamp/los-angeles/35616
113,2017-06-08T02:00:00.000Z,workshop,los-angeles,Designing Better Agile Development,http://generalassemb.ly/education/designing-better-agile-development/los-angeles/35633
114,2017-06-10T17:00:00.000Z,course,los-angeles,Data Analytics,http://generalassemb.ly/education/data-analytics/los-angeles
115,2017-06-13T02:00:00.000Z,course,los-angeles,User Experience Design,http://generalassemb.ly/education/user-experience-design/los-angeles
116,2017-06-13T02:00:00.000Z,course,los-angeles,JavaScript Development,http://generalassemb.ly/education/javascript-development/los-angeles
117,2017-06-16T02:00:00.000Z,class,los-angeles,Get Your Sh*t Together: Legal + Finance,http://generalassemb.ly/education/get-your-sht-together-legal-finance/los-angeles/34490
118,2017-06-17T17:00:00.000Z,workshop,los-angeles,Introduction to Adobe InDesign: Weekend Workshop,http://generalassemb.ly/education/introduction-to-adobe-indesign-weekend-workshop/los-angeles/35151
119,2017-06-19T16:00:00.000Z,immersive,los-angeles,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/los-angeles
120,2017-06-19T16:00:00.000Z,immersive,los-angeles,User Experience Design Immersive,http://generalassemb.ly/education/user-experience-design-immersive/los-angeles
122,2017-06-21T02:00:00.000Z,course,los-angeles,Data Analytics,http://generalassemb.ly/education/data-analytics/los-angeles
123,2017-06-23T02:00:00.000Z,workshop,los-angeles,Picture This: How to Capture Compelling Imagery for Social Media,http://generalassemb.ly/education/picture-this-how-to-capture-compelling-imagery-for-social-media/los-angeles/34489
124,2017-06-26T16:00:00.000Z,immersive,los-angeles,Data Science Immersive,http://generalassemb.ly/education/data-science-immersive/los-angeles
125,2017-06-27T02:00:00.000Z,course,los-angeles,Front-End Web Development,http://generalassemb.ly/education/front-end-web-development/los-angeles
126,2017-06-28T02:00:00.000Z,course,los-angeles,Data Science,http://generalassemb.ly/education/data-science/los-angeles
127,2017-06-30T02:00:00.000Z,class,los-angeles,The 5 Step Process to Land a Six-Figure Job with a Top Tech Company,http://generalassemb.ly/education/the-5-step-process-to-land-a-six-figure-job-with-a-top-tech-company/los-angeles/34479
128,2017-07-11T01:30:00.000Z,course,los-angeles,Front-End Web Development,http://generalassemb.ly/education/front-end-web-development/los-angeles
129,2017-07-24T16:00:00.000Z,immersive,los-angeles,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/los-angeles
130,2017-08-07T16:00:00.000Z,immersive,los-angeles,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/los-angeles
131,2017-08-14T16:00:00.000Z,immersive,los-angeles,User Experience Design Immersive,http://generalassemb.ly/education/user-experience-design-immersive/los-angeles
132,2017-08-21T16:00:00.000Z,immersive,los-angeles,Data Science Immersive,http://generalassemb.ly/education/data-science-immersive/los-angeles
133,2017-09-07T02:00:00.000Z,course,los-angeles,Visual Design,http://generalassemb.ly/education/visual-design/los-angeles
134,2017-09-11T16:00:00.000Z,immersive,los-angeles,iOS Development Immersive,http://generalassemb.ly/education/ios-development-immersive/los-angeles
135,2017-09-25T16:00:00.000Z,immersive,los-angeles,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/los-angeles
136,2017-09-25T16:00:00.000Z,immersive,los-angeles,User Experience Design Immersive,http://generalassemb.ly/education/user-experience-design-immersive/los-angeles
138,2017-09-25T16:00:00.000Z,immersive,los-angeles,Data Science Immersive,http://generalassemb.ly/education/data-science-immersive/los-angeles
139,2017-09-27T02:00:00.000Z,course,los-angeles,JavaScript Development,http://generalassemb.ly/education/javascript-development/los-angeles
0,2017-03-11T18:00:00.000Z,class,new-york-city,Intro to UX Design,http://generalassemb.ly/education/intro-to-ux-design-4189dfc2-948b-4a44-be74-82adc508d6ee/new-york-city/34850
1,2017-03-13T22:30:00.000Z,class,new-york-city,Intro to Coding: HTML & CSS,http://generalassemb.ly/education/intro-to-coding-html-css/new-york-city/34856
2,2017-03-13T22:30:00.000Z,class,new-york-city,Product Management 101,http://generalassemb.ly/education/product-management-101-f2ff0d2e-a76e-435e-b283-7567e6c7bf5f/new-york-city/33001
3,2017-03-13T22:30:00.000Z,class,new-york-city,Data Science 101,http://generalassemb.ly/education/data-science-101/new-york-city/33000
4,2017-03-14T22:30:00.000Z,info-session,new-york-city,Product Management Info Session,http://generalassemb.ly/education/product-management/new-york-city/learn-more/6484
5,2017-03-14T22:30:00.000Z,event,new-york-city,Breaking into Startups!,http://generalassemb.ly/education/breaking-into-startups/new-york-city/35181
6,2017-03-14T22:30:00.000Z,class,new-york-city,Intro to Data Analytics,http://generalassemb.ly/education/intro-to-data-analytics/new-york-city/34862
7,2017-03-14T22:30:00.000Z,class,new-york-city,Introduction to Google Analytics,http://generalassemb.ly/education/introduction-to-google-analytics/new-york-city/33003
8,2017-03-14T22:30:00.000Z,class,new-york-city,Digital Marketing 101,http://generalassemb.ly/education/digital-marketing-101/new-york-city/32149
9,2017-03-15T22:00:00.000Z,workshop,new-york-city,Programming for Non-Programmers - The Basics,http://generalassemb.ly/education/programming-for-non-programmers-the-basics--2/new-york-city/33005
10,2017-03-15T22:30:00.000Z,info-session,new-york-city,Front-End Web Development Info Session,http://generalassemb.ly/education/front-end-web-development/new-york-city/learn-more/6485
11,2017-03-15T22:30:00.000Z,event,new-york-city,iOS Study Group,http://generalassemb.ly/education/ios-study-group/new-york-city/35470
12,2017-03-15T22:30:00.000Z,class,new-york-city,Intro to Digital Marketing,http://generalassemb.ly/education/intro-to-digital-marketing/new-york-city/34867
13,2017-03-16T22:30:00.000Z,event,new-york-city,Tech And...,http://generalassemb.ly/education/tech-and/new-york-city/34171
14,2017-03-16T22:30:00.000Z,class,new-york-city,Intro to UX Design,http://generalassemb.ly/education/intro-to-ux-design-4189dfc2-948b-4a44-be74-82adc508d6ee/new-york-city/34851
15,2017-03-16T22:30:00.000Z,workshop,new-york-city,Facebook Advertising for the Win,http://generalassemb.ly/education/facebook-advertising-for-the-win/new-york-city/33006
16,2017-03-16T22:30:00.000Z,workshop,new-york-city,Social Media Strategy Mapping,http://generalassemb.ly/education/social-media-strategy-mapping/new-york-city/33007
17,2017-03-16T22:30:00.000Z,class,new-york-city,Business Metrics Fundamentals,http://generalassemb.ly/education/business-metrics-fundamentals/new-york-city/33008
18,2017-03-17T14:00:00.000Z,workshop,new-york-city,Digital Marketing Bootcamp,http://generalassemb.ly/education/digital-marketing-bootcamp--2/new-york-city/33009
19,2017-03-18T13:00:00.000Z,event,new-york-city,Catalyze Courage Summit - NYC,http://generalassemb.ly/education/catalyze-courage-summit-nyc/new-york-city/32521
20,2017-03-18T14:00:00.000Z,workshop,new-york-city,User Experience Design Bootcamp,http://generalassemb.ly/education/user-experience-design-bootcamp/new-york-city/35141
21,2017-03-18T17:00:00.000Z,class,new-york-city,Intro to Coding: HTML & CSS,http://generalassemb.ly/education/intro-to-coding-html-css/new-york-city/34858
22,2017-03-20T13:00:00.000Z,immersive,new-york-city,Data Science Immersive,http://generalassemb.ly/education/data-science-immersive/new-york-city
23,2017-03-20T13:00:00.000Z,course,new-york-city,Digital Marketing,http://generalassemb.ly/education/digital-marketing/new-york-city
24,2017-03-20T14:00:00.000Z,workshop,new-york-city,SQL Bootcamp,http://generalassemb.ly/education/sql-bootcamp/new-york-city/33010
25,2017-03-20T22:30:00.000Z,class,new-york-city,Intro to Data Analytics,http://generalassemb.ly/education/intro-to-data-analytics/new-york-city/34864
26,2017-03-20T22:30:00.000Z,course,new-york-city,JavaScript Development,http://generalassemb.ly/education/javascript-development/new-york-city
27,2017-03-20T22:30:00.000Z,course,new-york-city,Data Science,http://generalassemb.ly/education/data-science/new-york-city
28,2017-03-21T22:00:00.000Z,course,new-york-city,Digital Marketing,http://generalassemb.ly/education/digital-marketing/new-york-city
29,2017-03-21T22:30:00.000Z,class,new-york-city,Intro to Digital Marketing,http://generalassemb.ly/education/intro-to-digital-marketing/new-york-city/34868
30,2017-03-21T22:30:00.000Z,class,new-york-city,SEO Training for Startups & Beginners,http://generalassemb.ly/education/seo-training-for-startups-beginners/new-york-city/32144
31,2017-03-21T22:30:00.000Z,class,new-york-city,Intermediate Excel: Formulas & Functions,http://generalassemb.ly/education/intermediate-excel-formulas-functions/new-york-city/33011
32,2017-03-22T22:00:00.000Z,workshop,new-york-city,Product Management Bootcamp,http://generalassemb.ly/education/product-management-bootcamp/new-york-city/33012
33,2017-03-22T22:30:00.000Z,event,new-york-city,How to Quit Your Job and Go Full Time Freelance,http://generalassemb.ly/education/how-to-quit-your-job-and-go-full-time-freelance/new-york-city/33279
34,2017-03-22T22:30:00.000Z,class,new-york-city,Intro to UX Design,http://generalassemb.ly/education/intro-to-ux-design-4189dfc2-948b-4a44-be74-82adc508d6ee/new-york-city/34852
35,2017-03-23T14:00:00.000Z,workshop,new-york-city,Facebook Advertising Bootcamp,http://generalassemb.ly/education/facebook-advertising-bootcamp/new-york-city/33013
36,2017-03-23T22:30:00.000Z,class,new-york-city,Intro to Coding: HTML & CSS,http://generalassemb.ly/education/intro-to-coding-html-css/new-york-city/34859
37,2017-03-23T22:30:00.000Z,event,new-york-city,Wearable Tech - Innovation and Wellness,http://generalassemb.ly/education/wearable-tech-innovation-and-wellness/new-york-city/33762
38,2017-03-24T14:00:00.000Z,workshop,new-york-city,Google Analytics Bootcamp,http://generalassemb.ly/education/google-analytics-bootcamp/new-york-city/33014
39,2017-03-25T13:30:00.000Z,event,new-york-city,How CSS Grid Is Reinventing Webpage Design,http://generalassemb.ly/education/how-css-grid-is-reinventing-webpage-design/new-york-city/34842
40,2017-03-25T14:00:00.000Z,workshop,new-york-city,SQL Bootcamp,http://generalassemb.ly/education/sql-bootcamp/new-york-city/35176
41,2017-03-25T14:00:00.000Z,workshop-series,new-york-city,Programming for Non-Programmers Bootcamp,http://generalassemb.ly/education/programming-for-non-programmers-bootcamp/new-york-city/33015
42,2017-03-25T17:00:00.000Z,class,new-york-city,Intro to Data Analytics,http://generalassemb.ly/education/intro-to-data-analytics/new-york-city/34863
43,2017-03-27T13:00:00.000Z,immersive,new-york-city,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/new-york-city
44,2017-03-27T13:00:00.000Z,immersive,new-york-city,User Experience Design Immersive,http://generalassemb.ly/education/user-experience-design-immersive/new-york-city
